"","profile_ID","ID","old_number","First_Author","Year_of_publication","Site_name","Country","Region","Longitude","Latitude","Altitude_masl","Mean_annual_rainfall_mm","Mean_annual_temperature_C","Climate_Köppen","Soil_type","Soil_type_WRB/FAO","Sand","Silt","Clay","Texture","pH","Depth_cm","Layer_deep","Initial_depth","Final_depth","Reference_depth","AFS_description","AFS_classification","AFS_crop_density_ha","AFS_tree_density_ha","Crop_species","Tree_species","Previous_land_use","Experimental_design","AFS_age_yrs","AFS_Stock_t_ha","AFS_SE_t_ha","Tree_Row_Stock_t_ha","Tree_Row_SE_t_ha","Alley_Stock_t_ha","Alley_SE_t_ha","Control_type","Control_Stock_ton_ha","Control_SE_t_ha","Tree_Row_Control_Stock_t_ha","Tree_Row_Control_SE_t_ha","Alley_Control_Stock_t_ha","Alley_Control_SE_t_ha","SOC_Storage_rate_t_ha_yr","SOC_Storage_rate_SE_t_ha_yr","pH_flag","texture_flag","C_stocks_delta_t_ha","C_stocks_delta_procent","dataset_stocks_delta","dataset_stocks_delta_ratio","dataset_stocks_delta","dataset_stocks_delta_ratio"
"195","344",195,115,"viaud&kunnemann","2021","Pays du Roi Morvan (MO). Gourin - Brittany","France","Europe",3.61227777777778,48.1401388888889,NA,967,11.5,"Cfb","Cambisols and Luvisols","Cambisols and Luvisols",NA,NA,NA,"silty loam and loam","6.5",30,"0-30",0,30,15,"coppice, high stem, mixed","hedgerow",NA,NA,"maize and temporary grassland","Castanea sativa, Elderberry, Quercus robur, Carpinus betulus, Corylus avellana, Fraxinus excelcior, Fagus sylvatica","cropland","diachronic",46.25,NA,NA,88.9217391304348,NA,48.5869565217391,NA,"cropland",45.6521739130435,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"196","344",196,115,"viaud&kunnemann","2021","Pays du Roi Morvan (MO). Gourin - Brittany","France","Europe",3.61227777777778,48.1401388888889,NA,967,11.5,"Cfb","Cambisols and Luvisols","Cambisols and Luvisols",NA,NA,NA,"silty loam and loam","6.5",30,"30-60",30,60,45,"coppice, high stem, mixed","hedgerow",NA,NA,"maize and temporary grassland","Castanea sativa, Elderberry, Quercus robur, Carpinus betulus, Corylus avellana, Fraxinus excelcior, Fagus sylvatica","cropland","diachronic",46.25,NA,NA,39.6304347826086,NA,26.9565217391304,NA,"cropland",26.5217391304347,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"197","344",197,115,"viaud&kunnemann","2021","Pays du Roi Morvan (MO). Gourin - Brittany","France","Europe",3.61227777777778,48.1401388888889,NA,967,11.5,"Cfb","Cambisols and Luvisols","Cambisols and Luvisols",NA,NA,NA,"silty loam and loam","6.5",30,"60-90",60,90,75,"coppice, high stem, mixed","hedgerow",NA,NA,"maize and temporary grassland","Castanea sativa, Elderberry, Quercus robur, Carpinus betulus, Corylus avellana, Fraxinus excelcior, Fagus sylvatica","cropland","diachronic",46.25,NA,NA,22.7652173913043,NA,14.7369565217391,NA,"cropland",12.391304347826,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"198","349",198,115,"viaud&kunnemann","2021","Pays des Mauges (MA). Maulevrier - Pays de la Loire","France","Europe",0.747111111111111,47.0100277777778,NA,740,11.3,"Cfb","Luvisol","Luvisol",NA,NA,NA,"loam and silty clay","6.5",30,"0-30",0,30,15,"coppice, high stem, mixed","hedgerow",NA,NA,"long-term and temporary grassland, wheat","Robinia pseudacacia, Quercus robur, Carpinus betulus, Sorbus aucuparia, Ulmus minor","cropland","diachronic",52,NA,NA,88.9217391304348,NA,48.5869565217391,NA,"cropland",45.6521739130435,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"199","349",199,115,"viaud&kunnemann","2021","Pays des Mauges (MA). Maulevrier - Pays de la Loire","France","Europe",0.747111111111111,47.0100277777778,NA,740,11.3,"Cfb","Luvisol","Luvisol",NA,NA,NA,"loam and silty clay","6.5",30,"30-60",30,60,45,"coppice, high stem, mixed","hedgerow",NA,NA,"long-term and temporary grassland, wheat","Robinia pseudacacia, Quercus robur, Carpinus betulus, Sorbus aucuparia, Ulmus minor","cropland","diachronic",52,NA,NA,39.6304347826086,NA,26.9565217391304,NA,"cropland",26.5217391304347,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"200","349",200,115,"viaud&kunnemann","2021","Pays des Mauges (MA). Maulevrier - Pays de la Loire","France","Europe",0.747111111111111,47.0100277777778,NA,740,11.3,"Cfb","Luvisol","Luvisol",NA,NA,NA,"loam and silty clay","6.5",30,"60-90",60,90,75,"coppice, high stem, mixed","hedgerow",NA,NA,"long-term and temporary grassland, wheat","Robinia pseudacacia, Quercus robur, Carpinus betulus, Sorbus aucuparia, Ulmus minor","cropland","diachronic",52,NA,NA,22.7652173913043,NA,14.7369565217391,NA,"cropland",12.391304347826,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"201","354",201,115,"viaud&kunnemann","2021","Pays Vallée de la Sarth (SA). Le Mans - Pays de la Loire","France","Europe",0.226861111111111,48.0144722222222,NA,693,11,"Cfb","Colluvic Regosol and Luvisol","Colluvic Regosol and Luvisol",NA,NA,NA,"sandy loam and silty loam","6.5",30,"0-30",0,30,15,"coppice and high stem","hedgerow",NA,NA,"long-term and temporary grassland, oat, rapessed","Corylus avellana, Acer campestre, Crataegus monogyna, Quercus robur","cropland","diachronic",100,NA,NA,120.521739130435,NA,48.5869565217391,NA,"cropland",45.6521739130435,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"202","354",202,115,"viaud&kunnemann","2021","Pays Vallée de la Sarth (SA). Le Mans - Pays de la Loire","France","Europe",0.226861111111111,48.0144722222222,NA,693,11,"Cfb","Colluvic Regosol and Luvisol","Colluvic Regosol and Luvisol",NA,NA,NA,"sandy loam and silty loam","6.5",30,"30-60",30,60,45,"coppice and high stem","hedgerow",NA,NA,"long-term and temporary grassland, oat, rapessed","Corylus avellana, Acer campestre, Crataegus monogyna, Quercus robur","cropland","diachronic",100,NA,NA,72.7304347826086,NA,26.9565217391304,NA,"cropland",26.5217391304347,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"203","354",203,115,"viaud&kunnemann","2021","Pays Vallée de la Sarth (SA). Le Mans - Pays de la Loire","France","Europe",0.226861111111111,48.0144722222222,NA,693,11,"Cfb","Colluvic Regosol and Luvisol","Colluvic Regosol and Luvisol",NA,NA,NA,"sandy loam and silty loam","6.5",30,"60-90",60,90,75,"coppice and high stem","hedgerow",NA,NA,"long-term and temporary grassland, oat, rapessed","Corylus avellana, Acer campestre, Crataegus monogyna, Quercus robur","cropland","diachronic",100,NA,NA,26.6652173913043,NA,14.8869565217391,NA,"cropland",12.391304347826,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"204","176",204,116,"bastos","2021","Jamari National Forest . Itapuã do Oeste - Rondônia","Brazil","South_America",-63.159113,-9.173578,NA,2500,25,"Aw","Amazon Plinthosols","Alfisols",485.6,257.2,257.2,NA,NA,5,"0-5",0,5,2.5,"mixed crop","fallow",NA,833.333333333333,"Urolchoa brizantha","amazon forest species","grassland","synchronic",8,14.34,4.47,NA,NA,NA,NA,"native amazon rainforest",13.29,2.09,NA,NA,NA,NA,NA,NA,0,1,1.05,7.90067720090294,1.05,7.90067720090294,1.05,7.90067720090294
"205","176",205,116,"bastos","2021","Jamari National Forest . Itapuã do Oeste - Rondônia","Brazil","South_America",-63.159113,-9.173578,NA,2500,25,"Aw","Amazon Plinthosols","Alfisols",485.6,257.2,257.2,NA,NA,5,"5-10",5,10,7.5,"mixed crop","fallow",NA,833.333333333333,"Urolchoa brizantha","amazon forest species","grassland","synchronic",8,10.07,1.36,NA,NA,NA,NA,"native amazon rainforest",12.43,2.76,NA,NA,NA,NA,NA,NA,0,1,-2.36,-18.9863234111022,-2.36,-18.9863234111022,-2.36,-18.9863234111022
"206","176",206,116,"bastos","2021","Jamari National Forest . Itapuã do Oeste - Rondônia","Brazil","South_America",-63.159113,-9.173578,NA,2500,25,"Aw","Amazon Plinthosols","Alfisols",485.6,257.2,257.2,NA,NA,10,"10-20",10,20,15,"mixed crop","fallow",NA,833.333333333333,"Urolchoa brizantha","amazon forest species","grassland","synchronic",8,12.36,1.47,NA,NA,NA,NA,"native amazon rainforest",20.88,5.12,NA,NA,NA,NA,NA,NA,0,1,-8.52,-40.8045977011494,-8.52,-40.8045977011494,-8.52,-40.8045977011494
"207","176",207,116,"bastos","2021","Jamari National Forest . Itapuã do Oeste - Rondônia","Brazil","South_America",-63.159113,-9.173578,NA,2500,25,"Aw","Amazon Plinthosols","Alfisols",485.6,257.2,257.2,NA,NA,20,"20-40",20,40,30,"mixed crop","fallow",NA,833.333333333333,"Urolchoa brizantha","amazon forest species","grassland","synchronic",8,14.78,2.264,NA,NA,NA,NA,"native amazon rainforest",20.63,1.17,NA,NA,NA,NA,NA,NA,0,1,-5.85,-28.3567619970916,-5.85,-28.3567619970916,-5.85,-28.3567619970916
"208","83",208,117,"caravina","2021","IFMT . Guarantã do Norte - Mato Grosso","Brazil","South_America",-54.8666666666667,-9.95,370,2000,25,"Aw","Latossolo Vermelho-Amarelo distrófico","Ferralsols Red/Yellow",396,100,504,"clayey","5.4",30,"0-30",0,30,15,"silvopasture","silvopasture",NA,1111,"Urolchoa brizantha 'Marandu'","balsa tree (Ochroma pyramidale (Cav. ex Lam.))","grassland","diachronic",3,59.18,3.61,NA,NA,NA,NA,"pasture",56.56,1.45,NA,NA,NA,NA,NA,NA,1,1,2.62,4.63224893917963,2.62,4.63224893917963,2.62,4.63224893917963
"209","167",209,117,"caravina","2021","IFMT . Guarantã do Norte - Mato Grosso","Brazil","South_America",-54.8666666666667,-9.95,370,2000,25,"Aw","Latossolo Vermelho-Amarelo distrófico","Ferralsols Red/Yellow",396,100,504,"clayey","5.4",30,"0-30",0,30,15,"silvopasture","silvopasture",NA,1111,"Urolchoa brizantha 'Marandu'","balsa tree (Ochroma pyramidale (Cav. ex Lam.))","grassland","diachronic",7,60.82,4.28,NA,NA,NA,NA,"pasture",56.56,1.45,NA,NA,NA,NA,NA,NA,1,1,4.26,7.53182461103253,4.26,7.53182461103253,4.26,7.53182461103253
"210","38",210,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",498,117,386,NA,NA,20,"0-20",0,20,10,"ICLFS14: Integration crop-livestock-forest with single line of trees, 14m apart","silvopasture",NA,357,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",2,33.2,NA,NA,NA,NA,NA,"ICLFS14 - year 0",30.9,NA,NA,NA,NA,NA,NA,NA,0,1,2.3,7.44336569579289,2.3,7.44336569579289,2.3,7.44336569579289
"211","103",211,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",498,117,386,NA,NA,20,"0-20",0,20,10,"ICLFS14: Integration crop-livestock-forest with single line of trees, 14m apart","silvopasture",NA,357,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",4,35,NA,NA,NA,NA,NA,"ICLFS14 - year 0",30.9,NA,NA,NA,NA,NA,NA,NA,0,1,4.1,13.2686084142395,4.1,13.2686084142395,4.1,13.2686084142395
"212","152",212,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",498,117,386,NA,NA,20,"0-20",0,20,10,"ICLFS14: Integration crop-livestock-forest with single line of trees, 14m apart","silvopasture",NA,357,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",6,34.2,NA,NA,NA,NA,NA,"ICLFS14 - year 0",30.9,NA,NA,NA,NA,NA,NA,NA,0,1,3.3,10.6796116504855,3.3,10.6796116504855,3.3,10.6796116504855
"213","174",213,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",498,117,386,NA,NA,20,"0-20",0,20,10,"ICLFS14: Integration crop-livestock-forest with single line of trees, 14m apart","silvopasture",NA,357,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",8,30.3,NA,NA,NA,NA,NA,"ICLFS14 - year 0",30.9,NA,NA,NA,NA,NA,NA,NA,0,1,-0.599999999999998,-1.94174757281553,-0.599999999999998,-1.94174757281553,-0.599999999999998,-1.94174757281553
"214","39",214,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",577,112,311,NA,NA,20,"0-20",0,20,10,"ICLFS22: Integration crop-livestock-forest with single line of trees, 22m apart","silvopasture",NA,227,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",2,39,NA,NA,NA,NA,NA,"ICLFS22 - year 0",34,NA,NA,NA,NA,NA,NA,NA,0,1,5,14.7058823529412,5,14.7058823529412,5,14.7058823529412
"215","104",215,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",577,112,311,NA,NA,20,"0-20",0,20,10,"ICLFS22: Integration crop-livestock-forest with single line of trees, 22m apart","silvopasture",NA,227,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",4,43.4,NA,NA,NA,NA,NA,"ICLFS22 - year 0",34,NA,NA,NA,NA,NA,NA,NA,0,1,9.4,27.6470588235294,9.4,27.6470588235294,9.4,27.6470588235294
"216","153",216,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",577,112,311,NA,NA,20,"0-20",0,20,10,"ICLFS22: Integration crop-livestock-forest with single line of trees, 22m apart","silvopasture",NA,227,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",6,39.7,NA,NA,NA,NA,NA,"ICLFS22 - year 0",34,NA,NA,NA,NA,NA,NA,NA,0,1,5.7,16.7647058823529,5.7,16.7647058823529,5.7,16.7647058823529
"217","175",217,118,"macedo","2021","National Research Center of the Embrapa / CNPGC . Campo Grande - Mato Grosso do Sul","Brazil","South_America",-54.7166666666667,-20.4333333333333,530,1560,NA,"Cfa/Aw","Oxysols","Ferralsols",577,112,311,NA,NA,20,"0-20",0,20,10,"ICLFS22: Integration crop-livestock-forest with single line of trees, 22m apart","silvopasture",NA,227,"2y: soy (Glycine max L.); 3y+: palisade grass (Urochloa brizantha Piatã) + cattle","eucalyptus (E. urograndis)","grassland","diachronic",8,37.8,NA,NA,NA,NA,NA,"ICLFS22 - year 0",34,NA,NA,NA,NA,NA,NA,NA,0,1,3.8,11.1764705882353,3.8,11.1764705882353,3.8,11.1764705882353
"218","9",218,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",145,151,704,NA,"5.2",5,"0-5",0,5,2.5,"EA: eucalyptus + rice","silvoarable",NA,NA,"rice","eucalyptus","shrubland","diachronic",1,6.8,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",10.5,NA,NA,NA,NA,NA,NA,NA,1,1,-3.7,-35.2380952380952,-3.7,-35.2380952380952,-3.7,-35.2380952380952
"219","9",219,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",140,172,687,NA,"4.9000000000000004",15,"5-20",5,20,12.5,"EA: eucalyptus + rice","silvoarable",NA,NA,"rice","eucalyptus","shrubland","diachronic",1,18.2,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",24.6,NA,NA,NA,NA,NA,NA,NA,1,1,-6.4,-26.0162601626016,-6.4,-26.0162601626016,-6.4,-26.0162601626016
"220","9",220,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",126,128,727,NA,"4.9000000000000004",20,"20-40",20,40,30,"EA: eucalyptus + rice","silvoarable",NA,NA,"rice","eucalyptus","shrubland","diachronic",1,17,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",27.3,NA,NA,NA,NA,NA,NA,NA,1,1,-10.3,-37.7289377289377,-10.3,-37.7289377289377,-10.3,-37.7289377289377
"221","35",221,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",89,201,710,NA,"5.7",5,"0-5",0,5,2.5,"ES: eucalyptus + soy","silvoarable",NA,NA,"soy","eucalyptus","shrubland","diachronic",2,7.3,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",10.5,NA,NA,NA,NA,NA,NA,NA,1,1,-3.2,-30.4761904761905,-3.2,-30.4761904761905,-3.2,-30.4761904761905
"222","35",222,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",109,172,718,NA,"5",15,"5-20",5,20,12.5,"ES: eucalyptus + soy","silvoarable",NA,NA,"soy","eucalyptus","shrubland","diachronic",2,17.7,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",24.6,NA,NA,NA,NA,NA,NA,NA,1,1,-6.9,-28.0487804878049,-6.9,-28.0487804878049,-6.9,-28.0487804878049
"223","35",223,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",93,129,777,NA,"4.9000000000000004",20,"20-40",20,40,30,"ES: eucalyptus + soy","silvoarable",NA,NA,"soy","eucalyptus","shrubland","diachronic",2,16.1,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",27.3,NA,NA,NA,NA,NA,NA,NA,1,1,-11.2,-41.025641025641,-11.2,-41.025641025641,-11.2,-41.025641025641
"224","71",224,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",116,121,762,NA,"5.2",5,"0-5",0,5,2.5,"EP: eucalyptus + pasture","silvopasture",NA,NA,"pasture (Brachiaria brizantha)","eucalyptus","shrubland","diachronic",3,7.6,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",10.5,NA,NA,NA,NA,NA,NA,NA,1,1,-2.9,-27.6190476190476,-2.9,-27.6190476190476,-2.9,-27.6190476190476
"225","71",225,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",121,157,721,NA,"5.2",15,"5-20",5,20,12.5,"EP: eucalyptus + pasture","silvopasture",NA,NA,"pasture (Brachiaria brizantha)","eucalyptus","shrubland","diachronic",3,21.7,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",24.6,NA,NA,NA,NA,NA,NA,NA,1,1,-2.9,-11.7886178861789,-2.9,-11.7886178861789,-2.9,-11.7886178861789
"226","71",226,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",94,105,802,NA,"5.0999999999999996",20,"20-40",20,40,30,"EP: eucalyptus + pasture","silvopasture",NA,NA,"pasture (Brachiaria brizantha)","eucalyptus","shrubland","diachronic",3,18.6,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",27.3,NA,NA,NA,NA,NA,NA,NA,1,1,-8.7,-31.8681318681319,-8.7,-31.8681318681319,-8.7,-31.8681318681319
"227","101",227,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",209,160,630,NA,"5.5",5,"0-5",0,5,2.5,"EPG: eucalyptus + pasture + cattle","silvopasture",NA,NA,"pasture (Brachiaria brizantha) + cattle","eucalyptus","shrubland","diachronic",4,8.7,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",10.5,NA,NA,NA,NA,NA,NA,NA,1,1,-1.8,-17.1428571428571,-1.8,-17.1428571428571,-1.8,-17.1428571428571
"228","101",228,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",200,137,662,NA,"5.2",15,"5-20",5,20,12.5,"EPG: eucalyptus + pasture + cattle","silvopasture",NA,NA,"pasture (Brachiaria brizantha) + cattle","eucalyptus","shrubland","diachronic",4,17.9,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",24.6,NA,NA,NA,NA,NA,NA,NA,1,1,-6.7,-27.2357723577236,-6.7,-27.2357723577236,-6.7,-27.2357723577236
"229","101",229,119,"neves","2004","Fazenda Experimental Bom Sucesso . Paracatu - Minas Gerais","Brazil","South_America",-46.7,-17.55,NA,1500,24,"Cwa","Latossolo Vermelho distrófico típico","Ferralsols Red",188,143,668,NA,"5.0999999999999996",20,"20-40",20,40,30,"EPG: eucalyptus + pasture + cattle","silvopasture",NA,NA,"pasture (Brachiaria brizantha) + cattle","eucalyptus","shrubland","diachronic",4,18.8,NA,NA,NA,NA,NA,"cerrado (brazilian savanah)",27.3,NA,NA,NA,NA,NA,NA,NA,1,1,-8.5,-31.1355311355311,-8.5,-31.1355311355311,-8.5,-31.1355311355311
"230","179",230,120,"pinheiro","2021","EPAMIG . Sete Lagoas - Minas Gerais","Brazil","South_America",-44.1530555555556,-19.4541666666667,NA,1350,22.3,"Aw","Latossolo / Oxysols","Ferralsols",298,90,612,NA,NA,10,"0-10",0,10,5,"SPS 9S: silvopasture systems with simple tree rows 9m apart","silvopasture",NA,556,"3y: corn (Zea mays) + Urochloa decumbens cv. Basilisk; 4y+: Urochloa decumbens cv. Basilisk + cattle - rainy season","Eucalyptus hybrid ( Eucalyptus grandis x E. urophylla)","shrubland","synchronic",8,34.9,NA,NA,NA,NA,NA,"cerradão (high cerrado - dense and close canopy trees with twisted trunks, tick bark and broad and rigid leaves. Major species: Dalbergia spp., Machaerium scleroxylon Tul., and Vateria spp.)",37.3,NA,NA,NA,NA,NA,NA,NA,0,1,-2.39999999999999,-6.43431635388738,-2.39999999999999,-6.43431635388738,-2.39999999999999,-6.43431635388738
"231","179",231,120,"pinheiro","2021","EPAMIG . Sete Lagoas - Minas Gerais","Brazil","South_America",-44.1530555555556,-19.4541666666667,NA,1350,22.3,"Aw","Latossolo / Oxysols","Ferralsols",294,74,632,NA,NA,20,"10-30",10,30,20,"SPS 9S: silvopasture systems with simple tree rows 9m apart","silvopasture",NA,556,"3y: corn (Zea mays) + Urochloa decumbens cv. Basilisk; 4y+: Urochloa decumbens cv. Basilisk + cattle - rainy season","Eucalyptus hybrid ( Eucalyptus grandis x E. urophylla)","shrubland","synchronic",8,49,NA,NA,NA,NA,NA,"cerradão (high cerrado - dense and close canopy trees with twisted trunks, tick bark and broad and rigid leaves. Major species: Dalbergia spp., Machaerium scleroxylon Tul., and Vateria spp.)",43.6,NA,NA,NA,NA,NA,NA,NA,0,1,5.4,12.3853211009174,5.4,12.3853211009174,5.4,12.3853211009174
"232","179",232,120,"pinheiro","2021","EPAMIG . Sete Lagoas - Minas Gerais","Brazil","South_America",-44.1530555555556,-19.4541666666667,NA,1350,22.3,"Aw","Latossolo / Oxysols","Ferralsols",274,74,652,NA,NA,30,"30-60",30,60,45,"SPS 9S: silvopasture systems with simple tree rows 9m apart","silvopasture",NA,556,"3y: corn (Zea mays) + Urochloa decumbens cv. Basilisk; 4y+: Urochloa decumbens cv. Basilisk + cattle - rainy season","Eucalyptus hybrid ( Eucalyptus grandis x E. urophylla)","shrubland","synchronic",8,54.3,NA,NA,NA,NA,NA,"cerradão (high cerrado - dense and close canopy trees with twisted trunks, tick bark and broad and rigid leaves. Major species: Dalbergia spp., Machaerium scleroxylon Tul., and Vateria spp.)",40.2,NA,NA,NA,NA,NA,NA,NA,0,1,14.1,35.0746268656716,14.1,35.0746268656716,14.1,35.0746268656716
